#{"t_start": 1764748439.774726, "env_id": "custom-roundabout-v0"}
r,l,t
1.500612,15,166.30685
-0.31487,10,166.538101
-0.617413,13,166.790263
-1.846829,5,166.900668
-0.124188,13,167.221153
5.253018,15,167.524041
2.005614,15,167.815008
1.8971,15,168.073355
-2.069779,4,168.157548
-2.069974,4,168.243513
-0.706077,15,168.553796
-0.287569,9,168.735215
-0.155197,8,168.899941
-0.466574,12,169.176784
1.775669,15,169.389147
0.315561,3,169.455272
-0.537053,9,169.63636
-1.188149,7,169.806559
5.222869,15,170.136155
-2.412309,8,170.273796
-1.980458,7,170.467716
-2.664303,3,170.54182
5.049761,15,170.783333
-2.232319,4,170.866106
0.270028,3,170.920884
-1.104929,6,171.045127
0.301283,6,171.168291
-0.533879,8,171.329629
-0.272889,15,171.582347
-0.217168,9,171.738434
-0.188303,10,171.907423
-0.300991,8,172.070816
-0.59282,13,172.322346
-2.641643,6,172.443029
-2.312304,4,172.541868
-0.338137,12,172.778415
-0.498996,8,172.939891
4.196519,15,173.188543
-0.484061,8,173.35488
-0.174193,9,173.542756
-0.432753,14,173.817935
0.270028,3,173.893087
-0.060384,10,174.099934
0.928121,15,174.396019
-0.432103,12,174.672074
-2.056895,5,174.748373
-0.499031,12,175.03416
-0.127571,9,175.187852
-0.375983,12,175.464552
0.014858,9,175.65317
3.307655,15,175.896945
5.289034,15,176.155712
-0.545649,7,176.304178
-2.526418,3,176.376501
-0.483879,8,176.541687
-2.129973,8,176.729711
0.270028,3,176.80375
-1.123035,7,176.969242
-0.499609,8,177.127047
1.37715,15,177.42217
-1.252429,5,177.527979
0.356099,15,177.788009
-0.397235,10,177.994845
5.31807,15,178.344077
-1.979559,7,178.496505
-2.296232,5,178.638663
0.749687,15,179.022671
-0.538287,11,179.278973
-0.411123,9,179.485743
-2.404568,8,179.6678
1.333877,15,179.961494
0.315561,3,180.031479
0.678449,4,180.117264
-0.294277,8,180.302711
-2.305793,11,180.520683
1.287058,15,180.765442
4.354141,15,181.013924
-0.470114,11,181.205682
-2.541574,6,181.34652
-0.250572,9,181.499005
-0.43127,15,181.791012
3.976814,15,182.124362
-0.410418,9,182.277813
-0.178675,10,182.449628
-0.881057,7,182.593815
-1.177361,7,182.715583
1.031265,15,183.046708
0.258567,15,183.259128
-1.07403,5,183.346375
-0.282146,8,183.534131
-1.264843,6,183.656107
-1.525525,4,183.739345
1.333795,15,184.037372
0.297951,15,184.430106
-0.875798,10,184.663366
2.183441,12,184.968679
-2.078979,3,185.042222
5.303018,15,185.280483
-0.919911,8,185.468853
2.411417,15,185.800979
3.880721,15,186.090778
-2.525929,3,186.155621
-2.179439,3,186.220098
-2.062908,4,186.304451
-1.350204,6,186.432514
-0.35412,12,186.745382
-0.445892,8,186.885252
0.392276,15,187.220479
5.614899,15,187.594246
-0.085142,9,187.748798
1.054559,15,188.039485
0.315561,3,188.10462
-1.412426,11,188.357421
-0.285828,11,188.61161
-0.34658,11,188.945265
-2.664346,3,188.999873
-0.47805,11,189.245465
0.722876,15,189.52831
-1.315295,8,189.714579
-0.542331,8,189.853815
3.911061,15,190.138367
2.640268,11,190.354547
5.304129,15,190.602611
0.320028,3,190.656804
-0.054602,10,190.891172
-0.312428,15,191.151572
-1.148777,6,191.275945
0.92288,15,191.564412
-0.530595,10,191.761205
-2.510452,3,191.815065
-2.419282,7,191.940261
-1.922077,4,192.025219
-0.235864,10,192.258049
-0.861878,8,192.395605
-2.312304,4,192.492682
4.73065,15,192.782596
-0.75981,9,192.994646
-0.343751,9,193.15117
-2.089384,6,193.295574
-1.922083,4,193.379636
4.725952,15,193.66883
-0.211141,9,193.868969
1.427486,15,194.165689
-0.174568,10,194.393434
-2.068275,4,194.465546
1.016709,15,194.847191
-0.862973,10,195.079854
-0.156924,9,195.238987
-0.250163,9,195.395475
-0.125162,8,195.534598
1.522295,5,195.638485
2.579732,10,195.8401
-0.235889,11,196.060753
2.068002,8,196.200698
4.731334,15,196.533818
-0.376395,13,196.752292
-0.557548,11,196.980329
2.636852,11,197.168841
5.516397,15,197.458994
-0.288851,10,197.636978
2.10009,15,197.938319
-0.759994,12,198.142214
-0.402278,15,198.434897
0.874198,15,198.769714
-0.481187,8,198.883629
0.315561,3,198.938302
-1.244909,7,199.086862
2.741039,15,199.37583
-0.584057,11,199.593979
-0.195229,15,199.885422
-0.095229,15,200.18505
1.978245,15,200.434921
-0.712917,9,200.58692
1.493418,15,200.923849
-0.38097,12,201.125219
-0.80833,9,201.307011
-2.028318,3,201.380498
-0.925824,13,201.714532
-1.247387,6,201.839015
-0.868191,7,201.941224
2.579637,14,202.259554
-0.103213,11,202.492128
0.282613,15,202.832415
1.148331,15,203.12159
-2.229552,3,203.185367
0.270028,3,203.249389
-0.43107,8,203.406752
-0.370714,9,203.532782
-1.940021,7,203.697797
-2.056666,5,203.817619
1.69586,15,204.114245
-1.651318,6,204.222611
4.600732,15,204.463614
-2.18563,5,204.566747
-0.304536,12,204.805864
-2.26531,10,204.975282
-0.216634,10,205.259002
2.67199,9,205.383013
-0.372024,10,205.618494
0.004771,15,205.912889
-0.188931,8,206.083712
-0.483343,8,206.211911
-0.239053,8,206.373177
-0.344401,10,206.542889
-0.528151,12,206.777162
-1.12403,5,206.868647
-1.952225,5,206.956951
-2.586528,6,207.096311
0.270024,15,207.38146
0.252635,15,207.668883
-0.169326,10,207.838016
0.19259,15,208.125085
1.992567,15,208.461644
2.479661,10,208.662182
-1.967127,8,208.820149
-0.213734,9,209.033092
4.892564,15,209.371838
-2.229565,3,209.436481
0.080659,15,209.821843
-2.715856,6,209.944676
-0.518835,12,210.21463
4.005139,15,210.502337
2.011765,8,210.641158
-1.122945,8,210.826548
0.320028,3,210.880162
-0.087488,11,211.137695
4.923051,15,211.38539
