#{"t_start": 1765242872.8007967, "env_id": "highway-v0"}
r,l,t
27.71637,40,4545.447714
29.360815,40,4576.074529
28.605259,40,4606.519116
29.360815,40,4639.106849
28.649704,40,4670.685244
27.71637,40,4702.016317
30.239346,40,4734.160239
27.583037,40,4766.515455
28.471926,40,4801.010152
29.582881,40,4834.671657
29.11637,40,4866.00362
28.471926,40,4900.098445
28.938592,40,4933.091771
23.471926,34,4961.136076
27.583037,40,4993.061704
29.494148,40,5025.508914
26.694148,40,5057.063661
26.694148,40,5089.242307
27.583037,40,5121.59438
29.360815,40,5153.403221
29.627481,40,5185.671064
29.360815,40,5218.581614
26.694148,40,5252.331527
29.360815,40,5284.118976
28.605258,40,5316.618385
28.471926,40,5348.718389
27.71637,40,5380.476692
28.471926,40,5411.702165
28.91637,40,5443.604909
27.583037,40,5476.617973
26.71637,40,5508.760965
26.827481,40,5541.856323
28.471926,40,5573.406473
28.494148,40,5605.181148
28.471926,40,5637.253393
29.360815,40,5669.325337
27.226702,40,5701.526074
27.583037,40,5733.468593
28.360799,40,5765.587311
29.360815,40,5797.577078
28.471926,40,5832.168051
29.360815,40,5863.933115
29.360815,40,5895.871747
27.583037,40,5928.075842
26.694148,40,5959.582218
26.694148,40,5991.918847
28.471926,40,6024.054478
26.938592,40,6056.658613
26.827481,40,6088.78476
27.583037,40,6120.897216
27.583037,40,6153.243611
27.84579,40,6185.068397
29.360815,40,6216.866868
26.694148,40,6249.332054
29.360815,40,6281.395039
28.471926,40,6312.919057
27.583037,40,6344.69454
27.249704,40,6376.600337
26.694148,40,6511.416652
27.449703,40,6544.402972
27.894148,40,6575.134857
26.694148,40,6605.642251
28.471926,40,6635.731882
29.360815,40,6666.383144
27.583037,40,6698.047872
28.471926,40,6728.762735
29.360815,40,6759.732453
29.894148,40,6791.068496
26.694148,40,6823.961457
28.249704,40,6855.840067
26.694148,40,6887.65685
27.583037,40,6918.323347
27.583037,40,6950.144357
27.760815,40,6981.546488
10.338592,16,6994.160772
26.694148,40,7025.835474
26.694148,40,7056.603657
29.360815,40,7087.162614
29.360815,40,7121.646374
28.960815,40,7153.953092
28.471926,40,7184.576234
30.294148,40,7214.827273
28.827481,40,7244.839411
27.583037,40,7275.163728
27.583037,40,7305.172085
27.738592,40,7335.294688
5.538592,9,7341.95694
26.694148,40,7372.126642
27.583037,40,7402.6898
29.360815,40,7434.835119
26.694148,40,7465.272532
29.360815,40,7495.816077
29.360815,40,7525.722406
28.471926,40,7556.243647
29.360815,40,7586.548651
28.605259,40,7617.066762
28.605145,40,7648.956245
27.71637,40,7679.18948
27.583037,40,7709.804047
28.605259,40,7771.118048
29.360815,40,7801.446899
26.694148,40,7831.728004
28.471926,40,7861.713786
29.360815,40,7891.645612
26.694148,40,7922.309175
26.694148,40,7952.148051
28.471926,40,7982.493764
28.471926,40,8012.908006
26.694148,40,8044.045712
28.11637,40,8074.76702
28.47126,40,8105.426364
27.583037,40,8136.013922
29.005259,40,8166.411312
27.583037,40,8196.850132
29.360815,40,8227.291727
26.694148,40,8257.939666
27.449704,40,8288.186508
26.694148,40,8319.076205
8.138592,12,8328.316671
29.494148,40,8359.591535
29.360815,40,8390.184027
26.694148,40,8420.335402
28.471926,40,8450.596508
28.471926,40,8481.23447
28.471926,40,8511.788993
29.360815,40,8541.746768
26.694148,40,8572.186188
29.360815,40,8602.405837
26.694148,40,8633.165773
27.516366,40,8664.904405
29.360815,40,8695.820031
26.694148,40,8726.267366
26.694148,40,8756.51784
28.471926,40,8786.378181
27.583037,40,8816.693531
27.583037,40,8847.11156
29.360815,40,8877.882628
27.583037,40,8908.128557
28.760815,40,8939.640176
28.471926,40,8970.12233
26.694148,40,9000.542022
28.471926,40,9030.822865
28.471926,40,9061.779386
26.694148,40,9092.462213
27.71637,40,9123.005586
26.827481,40,9153.519852
28.871926,40,9183.445906
29.360815,40,9213.794637
27.583037,40,9244.965714
28.605259,40,9275.546093
