#{"t_start": 1764738393.5106578, "env_id": "merge-v0"}
r,l,t
11.389155,15,82.679539
11.805258,16,82.865125
5.779362,7,82.955612
11.722211,15,83.181409
9.336463,11,83.33746
13.91179,16,83.552469
4.216855,5,83.607013
12.623557,15,83.785223
12.502943,15,83.963327
14.166593,17,84.197141
4.88506,6,84.269631
13.319288,16,84.503076
13.132272,16,84.718331
13.187621,15,84.921897
13.106234,15,85.123107
10.71187,13,85.361262
10.10537,12,85.505463
4.972848,6,85.586016
4.043547,5,85.65895
4.347193,5,85.715498
9.404266,12,85.86518
13.717346,16,89.008494
14.356234,16,89.195343
5.381314,7,89.276239
10.912148,13,89.427421
13.874518,15,89.595338
13.911789,16,89.782525
14.967346,17,89.980146
14.23373,16,90.161182
11.719208,16,90.335313
14.995123,17,90.529534
5.819195,7,90.602001
11.828815,14,90.764856
4.978783,6,90.832702
9.786898,12,90.97299
12.535979,14,91.130776
13.66179,16,91.32104
8.235848,10,91.421411
11.68854,14,91.587175
5.746168,7,91.665586
6.328516,8,91.763895
11.957767,16,91.940134
10.972488,15,92.107799
13.828457,16,92.302866
13.123086,16,92.485785
11.209964,13,92.655622
4.192565,5,92.715846
12.78923,14,92.891149
11.500266,15,93.066053
13.60722,17,93.254361
4.965847,6,93.332316
12.243337,15,93.526452
14.356187,16,93.741676
14.356234,16,93.959301
13.495123,16,94.177698
12.801665,16,94.371741
11.413653,16,94.556749
12.024764,16,94.735459
11.94143,16,94.931074
12.052541,16,95.135456
13.495123,16,95.343363
13.995123,16,95.536062
14.495123,17,95.732456
11.861174,15,95.912945
14.189558,16,96.105863
9.224641,11,96.235914
13.522901,16,96.435805
11.548893,14,96.606759
13.022854,15,96.808873
5.291085,6,96.887155
6.766951,9,97.003699
13.606234,16,97.228919
10.744323,14,97.399589
9.220295,12,97.556631
10.160005,12,97.726095
5.990292,7,97.807682
10.197888,12,97.95571
13.908686,17,98.175857
13.995123,16,98.367328
13.050337,14,98.599444
8.637003,10,98.720976
12.277479,16,98.914935
13.022901,15,99.116005
13.911735,16,99.325294
7.000031,8,99.430186
14.217346,16,99.646499
9.187958,11,99.811003
11.6225,17,100.015293
14.967346,17,100.20712
14.43952,16,100.426496
3.366667,4,100.475028
5.686828,7,100.555258
11.083599,15,100.751538
12.891832,15,100.949668
13.455708,17,101.150037
14.856234,17,101.378374
8.521115,10,101.509249
5.291635,6,101.578526
8.632586,10,101.710025
5.941795,7,101.807561
12.438607,15,101.999366
12.106593,15,102.194173
8.746377,11,102.341362
14.067063,16,102.527368
12.530721,15,102.723902
14.078457,16,102.927441
6.813383,8,103.033591
4.105173,5,103.084259
12.661788,14,103.265676
14.689568,17,103.515106
12.384012,14,103.695205
11.82667,14,103.885666
12.744727,17,104.083319
4.123578,5,104.144819
7.174063,8,104.261532
13.828457,16,104.475606
11.012116,14,104.638622
10.697768,14,104.815629
13.439568,15,105.007843
13.745123,15,105.214488
12.884998,16,105.422502
11.750387,15,105.594243
5.316672,6,105.665638
10.099161,12,105.814747
9.662262,12,105.96755
12.9265,15,106.178105
14.114054,17,106.403026
14.522901,17,106.609161
14.91179,17,106.79889
13.079443,16,106.973932
14.328457,16,107.203238
5.138898,6,107.275147
11.209595,13,107.420991
8.575821,12,107.557222
10.282137,12,107.732045
5.064597,6,107.822532
12.190544,14,108.032969
4.885076,6,108.11564
7.773945,9,108.23957
13.884012,16,108.475928
14.467021,16,108.725864
14.800679,17,109.006922
15.050679,17,109.286306
12.502942,15,109.502684
10.695069,15,109.731794
5.993248,7,109.824846
11.91637,16,109.993466
11.44143,16,110.185656
14.596956,17,110.372166
14.549057,17,110.569287
6.357927,8,110.656252
12.688607,15,110.841521
4.02739,5,110.914973
12.188607,15,111.154006
11.755209,15,111.318465
13.928174,15,111.501658
3.307998,4,111.544694
12.605273,15,111.713907
11.266927,15,111.873504
13.85722,17,112.084138
12.373086,15,112.266837
13.578409,16,112.456478
12.884998,16,112.636841
14.364054,17,112.836166
14.856234,17,113.038757
11.63934,14,113.217618
13.491493,16,113.436336
12.660773,15,113.618477
8.364241,10,113.724559
