#{"t_start": 1764970946.0686874, "env_id": "intersection-v1"}
r,l,t
0.683641,13,540.940802
1.0,2,541.050021
-4.083674,4,541.400935
0.0,1,541.533735
0.0,1,541.579395
0.0,3,541.714213
0.0,1,541.826557
0.0,1,541.888824
1.0,8,542.390477
1.083128,7,542.897495
1.0,9,543.546565
1.0,6,544.020437
-3.332689,9,544.540797
-4.650638,5,544.894925
1.0,1,544.967363
1.0,1,545.037629
0.0,1,545.17916
0.0,1,545.244615
0.0,7,545.767223
1.0,3,545.967046
0.0,2,546.056918
1.0,1,546.155591
3.0,5,546.508752
-3.0,6,546.897666
0.0,9,547.651769
0.0,1,547.77687
2.205302,4,548.000822
0.0,1,548.168668
0.0,2,548.388109
0.0,1,548.475853
1.0,1,548.504763
1.0,1,548.593089
0.0,1,548.667131
3.0,9,549.225061
-4.0,9,549.792918
1.0,13,550.636736
0.0,1,550.728852
1.0,1,550.784096
1.0,8,551.577649
1.0,3,551.698055
0.0,1,551.747071
0.0,3,552.013624
1.0,1,552.109022
1.0,7,552.794928
0.0,1,552.86752
1.0,4,553.108819
0.0,5,553.48172
3.0,5,553.683109
1.0,13,555.216039
1.0,13,556.339645
0.0,1,556.439924
1.0,1,556.547135
0.0,2,556.810271
0.0,1,556.912968
0.0,8,557.440369
0.0,8,558.582923
0.0,1,558.661712
0.0,2,558.827302
0.0,1,558.955022
0.0,13,560.157521
0.0,5,560.529635
0.0,13,561.935797
0.0,1,562.075902
0.0,1,562.204837
1.0,2,562.353254
1.0,1,562.425409
2.84417,5,562.835061
0.0,2,562.97491
0.0,1,563.078628
1.0,1,563.212917
-4.0,10,563.938019
0.0,1,564.052925
2.0,10,564.959505
1.101729,7,565.447629
0.0,2,565.668986
2.833337,13,566.807798
0.0,7,567.370911
1.0,1,567.459016
1.0,9,568.121971
0.0,1,568.218687
0.0,1,568.309242
0.0,13,569.424557
1.0,11,570.199556
1.0,1,570.276864
1.0,5,570.597007
0.0,1,570.716891
0.0,13,571.847557
0.0,10,572.33858
0.0,13,573.588004
0.0,1,573.725688
0.0,2,573.855973
0.0,13,575.093081
0.0,1,575.150118
2.226082,12,576.187134
1.0,13,577.391919
0.0,8,578.127616
0.0,6,578.723291
0.0,1,578.837019
0.0,1,578.927087
0.0,8,579.593549
2.0,11,580.305668
0.0,11,581.022095
2.0,5,581.472594
0.0,1,581.569991
0.0,2,581.78047
1.0,2,581.93984
-3.0,8,582.627924
0.0,1,582.740431
0.0,7,583.196958
2.0,6,583.566468
0.0,1,583.666909
4.0,6,584.124086
0.0,7,584.721774
0.0,2,584.898472
1.303154,13,586.041751
1.0,1,586.178412
1.0,6,586.500473
0.0,12,587.287541
0.0,6,587.741838
0.75367,8,588.465804
0.0,1,588.544271
1.0,9,589.127914
2.0,9,589.75685
0.0,1,589.833482
1.0,1,589.948261
1.0,1,590.031952
1.0,10,590.858649
0.0,12,591.772207
1.0,1,591.866944
-5.0,4,592.15179
0.0,1,592.228248
0.0,13,593.020486
0.0,2,593.116499
1.0,12,594.095066
1.0,7,594.596187
0.0,1,594.687781
0.0,1,594.786774
1.060776,10,595.097788
-4.0,4,595.486034
0.0,5,595.792048
3.0,13,596.695004
1.0,13,597.918172
1.0,5,598.405602
0.0,13,599.440744
0.0,13,600.740792
0.0,1,600.821707
5.687302,13,601.722034
1.0,13,602.728996
0.0,13,603.72447
0.0,13,604.892743
0.0,13,606.253584
1.0,1,606.338849
0.0,1,606.476682
1.0,7,607.02357
0.0,1,607.169057
1.0,2,607.383944
0.0,1,607.48541
0.0,1,607.530951
0.0,2,607.618613
0.0,12,608.823429
1.0,1,608.943668
0.0,5,609.325144
0.0,13,610.452833
0.0,1,610.529287
1.0,2,610.665248
0.0,6,611.089401
-3.0,5,611.401604
0.0,1,611.495274
1.0,1,611.586965
1.0,13,613.409711
0.0,1,613.519692
2.0,13,615.144546
0.0,13,615.836132
1.0,2,615.918123
0.0,5,616.281583
0.0,8,616.897384
0.0,1,616.947952
-2.868592,7,617.446735
3.0,13,618.25928
0.0,2,618.375877
1.0,6,618.800953
0.0,13,620.048384
0.0,1,620.145045
0.0,10,620.876063
2.0,5,621.117279
0.0,1,621.205773
1.0,1,621.276908
6.0,13,622.180705
0.0,1,622.220626
1.0,1,622.318582
-5.0,7,622.890716
-5.0,1,623.002595
1.0,13,623.986246
1.0,1,624.058296
0.0,6,624.445441
1.0,13,626.025714
0.0,1,626.161615
0.0,7,626.929948
1.0,2,627.073677
2.0,2,627.226746
2.0,4,627.46395
1.0,5,627.751014
-2.0,6,628.308347
0.0,13,628.998204
1.0,1,629.086718
0.0,1,629.18018
2.0,10,630.141034
-5.0,1,630.223693
0.0,13,631.190864
0.0,13,632.775275
0.0,1,632.874701
-4.231308,5,633.1768
